contract_id,personnel_id,est_id,ref_date,base_salary_lcu,gross_salary_lcu,net_salary_lcu,contract_type,occupation_native,occupation_english,occupation_isconame,occupation_iscocode,start_date,end_date,whours,paygrade,seniority,country_code,country_name,adm1_name,adm1_code
C004742,W06000,ORG0330,9/24/2024,3854.83,4149.39,3075.15,Short-term,Technicien,Engineer,Technicians,2421,6/15/2021,8/28/2026,41.5,G7,25,ZMB,Zambia,Lusaka Province,ZMB03
C004743,W06415,ORG0309,9/7/2024,3353.77,6332.28,4642.43,Short-term,Analyste,Engineer,Drivers,2411,9/4/2015,8/5/2024,37.7,G8,4,ZMB,Zambia,Northern Province,ZMB03
C004744,W03130,ORG0268,9/21/2024,3215.72,4724.77,4724.77,Permanent,Ingenieur,Driver,Drivers,2411,7/22/2019,10/8/2024,33.2,G7,28,ZMB,Zambia,Eastern Province,ZMB05
C004745,W04018,ORG0348,6/26/2024,5006.8,5799.28,3962.8,Open-term,Comptable,Accountant,Engineers,2141,4/28/2018,10/28/2028,36.2,G5,0,ZMB,Zambia,Central Province,ZMB01
C004746,W03542,ORG0078,2/9/2023,3152.37,6627.16,4645.06,Permanent,Technicien,Accountant,Technicians,8322,1/19/2021,12/30/2028,36.7,G5,4,ZMB,Zambia,Central Province,ZMB04
C004747,W04091,ORG0463,2/16/2024,3198.38,5856.01,5856.01,Open-term,Chauffeur,Engineer,Analysts,2421,5/25/2015,2/18/2027,41,P1,27,ZMB,Zambia,Lusaka Province,ZMB05
C004748,W01440,ORG0138,5/22/2024,4184.47,4943.78,4943.78,Open-term,Comptable,Analyst,Engineers,2411,12/7/2018,11/2/2025,37.6,G8,23,ZMB,Zambia,Central Province,ZMB04
C004749,W02120,ORG0089,2/14/2023,3069.9,5072.52,4237.56,Short-term,Chauffeur,Technician,Drivers,2411,11/19/2015,6/16/2027,46.4,G7,28,ZMB,Zambia,Eastern Province,ZMB04
C004750,W06329,ORG0466,7/19/2023,4219.56,6231.32,5297.97,Permanent,Ingenieur,Technician,Technicians,2411,1/6/2020,1/28/2026,37.9,G6,3,ZMB,Zambia,Central Province,ZMB03
C004751,W05355,ORG0225,12/1/2023,4566.3,6535.24,6221.96,Permanent,Analyste,Accountant,Accountants,8322,8/1/2015,6/11/2027,42.3,G5,10,ZMB,Zambia,Lusaka Province,ZMB03
C004752,W04256,ORG0411,9/13/2023,3391.34,4579.06,4579.06,Permanent,Comptable,Driver,Drivers,3115,4/7/2015,6/4/2024,35,P2,23,ZMB,Zambia,Lusaka Province,ZMB05
C004753,W01403,ORG0139,8/20/2023,3997.49,4290.45,4261.3,Permanent,Technicien,Analyst,Analysts,2421,7/28/2016,7/31/2026,35.7,G7,3,ZMB,Zambia,Northern Province,ZMB02
C004754,W05304,ORG0057,10/12/2024,2771.17,4163.43,4163.43,Open-term,Technicien,Accountant,Engineers,8322,6/9/2018,12/13/2027,38.4,G5,20,ZMB,Zambia,Northern Province,ZMB04
C004755,W04838,ORG0276,6/25/2023,4400.51,4826.17,3675.18,Permanent,Technicien,Technician,Drivers,2141,12/11/2019,9/13/2027,32.6,G6,3,ZMB,Zambia,Lusaka Province,ZMB01
C004756,W02789,ORG0010,5/27/2024,3760.28,5463.23,3438.73,Open-term,Comptable,Analyst,Technicians,8322,1/2/2018,7/26/2026,41.6,G6,4,ZMB,Zambia,Eastern Province,ZMB03
C004757,W03843,ORG0204,9/8/2024,3685.96,4574.09,4574.09,Permanent,Chauffeur,Accountant,Accountants,2421,5/8/2018,2/9/2024,35.1,G8,25,ZMB,Zambia,Lusaka Province,ZMB04
C004758,W01074,ORG0233,1/3/2023,4610.05,4855.7,4178.33,Short-term,Technicien,Engineer,Engineers,2421,11/7/2015,2/22/2024,44.5,P2,16,ZMB,Zambia,Central Province,ZMB03
C004759,W07770,ORG0103,4/10/2024,3633.31,4487.28,3624.56,Short-term,Analyste,Driver,Accountants,2141,2/10/2021,6/9/2027,41.8,G7,0,ZMB,Zambia,Lusaka Province,ZMB05
C004760,W01756,ORG0211,10/28/2024,4030.46,4030.46,4030.46,Permanent,Chauffeur,Engineer,Accountants,8322,4/12/2022,12/16/2025,44.8,G7,29,ZMB,Zambia,Northern Province,ZMB01
C004761,W00637,ORG0090,10/27/2024,2844.92,5682.67,5682.67,Permanent,Comptable,Analyst,Technicians,2411,6/7/2015,9/27/2027,38.5,G5,11,ZMB,Zambia,Northern Province,ZMB02
C004762,W07840,ORG0465,6/18/2023,3620.94,6693.16,4940.61,Permanent,Comptable,Engineer,Accountants,8322,7/11/2020,8/1/2025,49.2,G6,16,ZMB,Zambia,Northern Province,ZMB02
C004763,W00106,ORG0425,7/27/2024,5151.08,5646.54,4558.72,Permanent,Chauffeur,Technician,Accountants,2421,11/6/2015,1/31/2026,29.6,G7,20,ZMB,Zambia,Central Province,ZMB04
C004764,W01925,ORG0244,10/24/2023,3722.92,5387.08,5155.6,Permanent,Comptable,Accountant,Drivers,3115,1/27/2020,11/20/2028,43.3,P1,23,ZMB,Zambia,Central Province,ZMB04
C004765,W05575,ORG0227,7/9/2024,5130.8,5130.8,4127.49,Open-term,Ingenieur,Accountant,Drivers,3115,6/28/2019,2/22/2025,34.3,G8,23,ZMB,Zambia,Northern Province,ZMB05
C004766,W05198,ORG0035,11/18/2024,4504.63,5087.09,4701.66,Permanent,Analyste,Technician,Analysts,2421,9/29/2016,7/14/2027,49.7,G8,6,ZMB,Zambia,Northern Province,ZMB02
C004767,W04176,ORG0219,5/14/2024,4556.76,4984.21,4254.8,Open-term,Analyste,Engineer,Analysts,2421,8/16/2020,10/6/2025,39.9,P2,29,ZMB,Zambia,Central Province,ZMB03
C004768,W03069,ORG0259,6/25/2023,4982.01,6040.53,3974.86,Permanent,Analyste,Technician,Drivers,8322,1/21/2019,7/29/2026,45.7,G8,2,ZMB,Zambia,Central Province,ZMB03
C004769,W06350,ORG0426,12/30/2024,4532.66,6215.6,6215.6,Short-term,Comptable,Engineer,Drivers,2411,2/19/2022,6/3/2027,39.2,G7,7,ZMB,Zambia,Central Province,ZMB03
C004770,W09960,ORG0495,3/10/2023,3884.56,5837.49,4908.86,Open-term,Technicien,Accountant,Accountants,2141,10/1/2019,12/2/2024,40.8,G7,1,ZMB,Zambia,Lusaka Province,ZMB02
C004771,W04286,ORG0252,7/29/2023,4626.99,5536.91,4931.35,Short-term,Technicien,Driver,Analysts,8322,1/27/2022,12/29/2027,35.9,G5,8,ZMB,Zambia,Lusaka Province,ZMB05
C004772,W04954,ORG0230,5/26/2023,3232.56,3436.15,3367.02,Open-term,Technicien,Driver,Drivers,8322,2/3/2015,11/22/2025,32.6,G6,4,ZMB,Zambia,Lusaka Province,ZMB04
C004773,W05713,ORG0098,3/9/2023,4143.71,4867.85,4591.88,Permanent,Ingenieur,Engineer,Drivers,2141,2/21/2015,1/26/2024,34.8,G8,14,ZMB,Zambia,Western Province,ZMB01
C004774,W09420,ORG0028,11/25/2023,4390.79,6053.58,5010.09,Permanent,Analyste,Analyst,Technicians,8322,3/31/2022,1/31/2028,49.2,G6,17,ZMB,Zambia,Northern Province,ZMB04
C004775,W07243,ORG0283,7/14/2023,4146.05,4978.67,4813.05,Open-term,Analyste,Accountant,Analysts,2141,9/17/2023,4/29/2028,32.7,G7,25,ZMB,Zambia,Lusaka Province,ZMB03
C004776,W01053,ORG0277,5/11/2023,4866.97,4866.97,4866.97,Permanent,Comptable,Driver,Drivers,3115,7/6/2023,9/15/2025,43.4,P2,25,ZMB,Zambia,Northern Province,ZMB05
C004777,W02810,ORG0421,11/27/2023,3286.79,4943.71,4735.55,Open-term,Chauffeur,Driver,Accountants,2421,4/22/2020,1/23/2025,33.3,G6,15,ZMB,Zambia,Central Province,ZMB03
C004778,W00217,ORG0071,6/2/2023,4830.44,4830.44,4692.49,Permanent,Chauffeur,Engineer,Technicians,3115,4/27/2021,9/3/2026,39.5,G7,17,ZMB,Zambia,Lusaka Province,ZMB01
C004779,W05192,ORG0406,11/19/2023,6296.88,6296.88,3471.5,Open-term,Chauffeur,Technician,Accountants,2421,1/17/2020,12/28/2026,34.8,P2,8,ZMB,Zambia,Northern Province,ZMB01
C004780,W01992,ORG0364,8/27/2024,4111.54,4917.73,4690.86,Permanent,Technicien,Technician,Technicians,8322,11/3/2017,5/30/2028,39.6,G8,17,ZMB,Zambia,Central Province,ZMB05
C004781,W01452,ORG0281,1/7/2023,4990.47,4990.47,4990.47,Permanent,Technicien,Accountant,Drivers,8322,12/31/2018,2/10/2025,42.5,P1,3,ZMB,Zambia,Lusaka Province,ZMB04
C004782,W09399,ORG0092,4/27/2023,5090.77,5090.77,4869.33,Permanent,Comptable,Accountant,Drivers,8322,10/29/2020,7/5/2028,40.9,P1,13,ZMB,Zambia,Northern Province,ZMB03
C004783,W04588,ORG0434,9/28/2024,3352.93,5558.16,3343.82,Short-term,Comptable,Accountant,Analysts,2421,6/19/2023,11/22/2025,44.7,G7,21,ZMB,Zambia,Central Province,ZMB04
C004784,W03965,ORG0407,12/10/2023,4765.06,6192.43,4280.21,Permanent,Ingenieur,Analyst,Accountants,8322,11/19/2016,12/16/2028,41.4,G5,11,ZMB,Zambia,Western Province,ZMB03
C004785,W08063,ORG0435,11/7/2023,3650.08,5443.62,5443.62,Open-term,Comptable,Accountant,Accountants,3115,10/26/2020,8/1/2024,42.3,G5,12,ZMB,Zambia,Western Province,ZMB01
C004786,W04938,ORG0046,11/28/2024,4763.11,5674.26,3915.58,Open-term,Comptable,Technician,Analysts,8322,11/9/2022,1/19/2027,49.8,G7,17,ZMB,Zambia,Lusaka Province,ZMB02
C004787,W05718,ORG0111,2/25/2023,4362.99,4362.99,4102.93,Permanent,Comptable,Engineer,Engineers,2421,5/12/2021,2/18/2027,39.6,G7,18,ZMB,Zambia,Central Province,ZMB02
C004788,W00836,ORG0434,2/14/2024,5486.9,5992.25,4782.81,Short-term,Comptable,Analyst,Technicians,2141,12/6/2015,8/23/2027,33.9,P1,12,ZMB,Zambia,Eastern Province,ZMB01
C004789,W05405,ORG0305,10/17/2024,2260.85,3696.25,3696.25,Open-term,Ingenieur,Engineer,Accountants,2141,10/4/2017,4/26/2027,32.1,G5,25,ZMB,Zambia,Central Province,ZMB04
C004790,W09182,ORG0391,4/3/2024,4416.25,6463.46,4921.26,Permanent,Analyste,Technician,Drivers,2411,12/17/2018,2/17/2025,31.2,G5,6,ZMB,Zambia,Lusaka Province,ZMB03
C004791,W00356,ORG0242,5/11/2023,3851.82,4832.97,4210.56,Open-term,Comptable,Technician,Accountants,2141,10/18/2021,10/9/2028,39.3,P2,20,ZMB,Zambia,Northern Province,ZMB01
C004792,W04652,ORG0262,12/24/2023,3324.05,4398.97,4212.23,Open-term,Analyste,Analyst,Engineers,2411,3/29/2017,9/2/2028,40.1,G6,9,ZMB,Zambia,Central Province,ZMB02
C004793,W00534,ORG0308,12/26/2023,5242.55,6645.97,4356.48,Permanent,Ingenieur,Analyst,Accountants,2141,1/17/2022,7/16/2024,46.5,P2,6,ZMB,Zambia,Western Province,ZMB04
C004794,W00185,ORG0032,4/19/2023,3458.77,5463.59,3473.57,Permanent,Comptable,Accountant,Engineers,2141,4/22/2016,11/5/2025,39,G7,18,ZMB,Zambia,Northern Province,ZMB04
C004795,W01644,ORG0394,4/22/2023,3820.34,7106.34,5135.5,Permanent,Ingenieur,Driver,Drivers,2141,8/4/2019,1/3/2028,34.8,G8,19,ZMB,Zambia,Central Province,ZMB01
C004796,W06918,ORG0413,10/25/2024,3325.59,4386.11,4386.11,Open-term,Analyste,Technician,Technicians,8322,9/24/2016,1/13/2024,41.3,P1,16,ZMB,Zambia,Lusaka Province,ZMB03
C004797,W03618,ORG0050,4/29/2023,4330.47,5127.46,3953.26,Permanent,Technicien,Analyst,Analysts,2421,10/23/2016,9/9/2026,41.1,G7,11,ZMB,Zambia,Western Province,ZMB03
C004798,W07544,ORG0249,6/13/2023,4028.49,5617.06,5097.2,Permanent,Analyste,Engineer,Technicians,8322,11/26/2019,10/9/2027,37,G5,26,ZMB,Zambia,Lusaka Province,ZMB02
C004799,W05756,ORG0015,5/23/2024,4458.5,5811.35,4230.57,Open-term,Comptable,Analyst,Drivers,3115,1/8/2021,7/3/2027,41.3,G6,24,ZMB,Zambia,Central Province,ZMB05
C004800,W04715,ORG0189,3/2/2023,3409.94,4854.81,4854.81,Permanent,Comptable,Engineer,Technicians,3115,2/16/2021,5/8/2024,42.4,G6,21,ZMB,Zambia,Western Province,ZMB02
C004801,W00854,ORG0316,12/27/2024,2749.74,5807.93,4297.5,Short-term,Technicien,Accountant,Drivers,2141,10/16/2023,8/5/2025,43.7,G5,7,ZMB,Zambia,Eastern Province,ZMB03
C004802,W02767,ORG0011,2/29/2024,4598.03,5064.6,3920.44,Permanent,Comptable,Engineer,Engineers,2411,7/16/2020,8/18/2026,42.7,P2,25,ZMB,Zambia,Northern Province,ZMB05
C004803,W08174,ORG0039,3/5/2024,3576.3,6278.15,4635.47,Open-term,Analyste,Engineer,Engineers,2141,11/30/2019,5/18/2027,43.9,P1,28,ZMB,Zambia,Lusaka Province,ZMB03
C004804,W06071,ORG0242,6/20/2023,3452.41,4352.12,4352.12,Short-term,Technicien,Engineer,Engineers,3115,10/20/2018,10/19/2025,43.5,G8,18,ZMB,Zambia,Lusaka Province,ZMB02
C004805,W07587,ORG0071,3/31/2024,2417.52,4465.74,3633.34,Permanent,Technicien,Engineer,Analysts,8322,4/19/2023,10/18/2026,49.4,P1,1,ZMB,Zambia,Western Province,ZMB04
C004806,W08055,ORG0092,9/16/2023,4185.44,5243.57,5204.41,Permanent,Technicien,Accountant,Engineers,8322,4/24/2017,1/30/2027,41.3,G6,13,ZMB,Zambia,Northern Province,ZMB02
C004807,W06595,ORG0223,9/27/2023,4413.25,4622.05,4622.05,Open-term,Comptable,Accountant,Accountants,2141,1/29/2019,6/10/2026,36.5,G5,15,ZMB,Zambia,Central Province,ZMB03
C004808,W03887,ORG0188,10/4/2023,4641.61,6140.4,4619.46,Short-term,Chauffeur,Accountant,Analysts,3115,5/23/2015,10/26/2026,38.4,G7,4,ZMB,Zambia,Northern Province,ZMB03
C004809,W06430,ORG0154,12/25/2023,4406.67,4722.09,4550.45,Permanent,Comptable,Accountant,Analysts,2141,8/28/2015,6/20/2027,41.3,P1,21,ZMB,Zambia,Central Province,ZMB01
C004810,W07987,ORG0161,12/13/2024,5009.34,5516.84,3061.06,Short-term,Ingenieur,Accountant,Accountants,3115,2/7/2023,9/26/2026,40.5,G7,7,ZMB,Zambia,Northern Province,ZMB04
C004811,W06184,ORG0390,10/30/2024,3030,4791.98,4432.39,Short-term,Comptable,Driver,Drivers,2421,6/25/2019,10/1/2025,37.7,G8,10,ZMB,Zambia,Eastern Province,ZMB02
C004812,W06481,ORG0420,4/12/2023,3745.36,4624.92,4624.92,Open-term,Chauffeur,Technician,Analysts,2421,8/22/2019,1/4/2025,39.8,G7,28,ZMB,Zambia,Eastern Province,ZMB05
C004813,W04395,ORG0431,10/28/2023,2853.36,4214.43,3697.79,Permanent,Ingenieur,Engineer,Drivers,2411,1/19/2023,11/16/2025,42.4,G7,11,ZMB,Zambia,Eastern Province,ZMB01
C004814,W00444,ORG0420,2/25/2024,4293.14,5846.34,4483.21,Open-term,Technicien,Analyst,Engineers,3115,7/16/2019,7/3/2026,36.9,G8,15,ZMB,Zambia,Central Province,ZMB03
C004815,W04685,ORG0084,12/26/2023,3032.36,7640.42,3894.74,Short-term,Technicien,Driver,Technicians,2411,10/17/2023,11/2/2027,38.2,G7,6,ZMB,Zambia,Lusaka Province,ZMB03
C004816,W06217,ORG0326,12/18/2024,5469.9,5469.9,3160.83,Short-term,Ingenieur,Driver,Engineers,3115,8/24/2022,11/12/2025,36.2,G5,18,ZMB,Zambia,Lusaka Province,ZMB02
C004817,W07746,ORG0479,2/9/2024,3610.9,5916.66,5609.66,Permanent,Ingenieur,Technician,Analysts,2141,12/11/2021,9/25/2025,38.5,G6,4,ZMB,Zambia,Northern Province,ZMB04
C004818,W05625,ORG0488,5/7/2024,4483.75,6992.06,3968.41,Permanent,Technicien,Accountant,Accountants,8322,12/8/2016,8/18/2027,38.2,P1,4,ZMB,Zambia,Western Province,ZMB03
C004819,W06644,ORG0395,3/5/2023,4832,6990.76,6406.53,Permanent,Chauffeur,Engineer,Technicians,2411,3/29/2020,12/18/2024,36.4,G6,9,ZMB,Zambia,Lusaka Province,ZMB01
C004820,W09980,ORG0154,1/8/2023,4872.04,5182.88,4749.02,Short-term,Analyste,Engineer,Accountants,2411,4/27/2016,12/14/2025,42.2,P1,3,ZMB,Zambia,Northern Province,ZMB04
C004821,W05773,ORG0250,3/14/2024,3745.63,3778.86,3778.86,Open-term,Technicien,Driver,Engineers,2421,7/24/2023,2/11/2026,42.8,G8,16,ZMB,Zambia,Northern Province,ZMB05
C004822,W03618,ORG0351,10/17/2023,4936.09,6230.08,4700.14,Short-term,Analyste,Engineer,Analysts,2141,3/15/2016,6/12/2024,47.6,P1,26,ZMB,Zambia,Western Province,ZMB02
C004823,W02326,ORG0481,12/14/2024,3907.55,3907.55,3907.55,Open-term,Analyste,Analyst,Accountants,8322,12/31/2018,2/24/2027,34.5,G6,4,ZMB,Zambia,Western Province,ZMB01
C004824,W09940,ORG0131,7/30/2024,4189.16,5230.42,5230.42,Permanent,Chauffeur,Driver,Engineers,3115,1/10/2018,7/6/2024,41.1,P2,1,ZMB,Zambia,Eastern Province,ZMB03
C004825,W09567,ORG0354,10/7/2024,4197.88,4929.03,3667.48,Permanent,Chauffeur,Technician,Engineers,2411,12/3/2017,1/16/2028,41,G8,24,ZMB,Zambia,Eastern Province,ZMB05
C004826,W09809,ORG0078,7/5/2024,3325.57,4437.27,4437.27,Permanent,Analyste,Driver,Accountants,2141,3/30/2023,7/10/2024,43.7,G8,21,ZMB,Zambia,Northern Province,ZMB05
C004827,W06606,ORG0082,2/23/2023,3833.55,7707.17,6196.03,Open-term,Analyste,Driver,Analysts,2421,8/28/2015,10/27/2025,32.4,G7,25,ZMB,Zambia,Northern Province,ZMB01
C004828,W04459,ORG0136,5/12/2023,5001.47,5014.22,4895.55,Short-term,Technicien,Accountant,Analysts,2411,8/30/2022,11/26/2026,36.6,G6,20,ZMB,Zambia,Eastern Province,ZMB03
C004829,W01076,ORG0326,1/7/2023,3654.34,6379.96,3022.81,Open-term,Ingenieur,Accountant,Accountants,3115,9/14/2015,3/22/2026,36,P1,15,ZMB,Zambia,Lusaka Province,ZMB01
C004830,W08546,ORG0369,10/7/2023,4775.41,6043.73,2698.68,Permanent,Comptable,Engineer,Analysts,2421,2/19/2016,2/18/2024,33.8,G6,20,ZMB,Zambia,Northern Province,ZMB03
C004831,W08115,ORG0017,6/5/2024,3346.17,4749.68,4749.68,Permanent,Comptable,Technician,Engineers,8322,6/25/2021,5/9/2024,54.1,G8,10,ZMB,Zambia,Lusaka Province,ZMB03
C004832,W00459,ORG0349,8/30/2023,4329.14,4885.59,3398.49,Short-term,Technicien,Analyst,Analysts,2141,9/17/2015,1/3/2026,40.7,G6,20,ZMB,Zambia,Eastern Province,ZMB05
C004833,W09886,ORG0251,7/22/2024,3798.77,4772.09,4199.37,Open-term,Chauffeur,Accountant,Technicians,3115,8/8/2016,8/4/2024,38.3,P2,3,ZMB,Zambia,Central Province,ZMB01
C004834,W01311,ORG0430,1/18/2024,2169.88,4086.77,4013.83,Permanent,Chauffeur,Driver,Technicians,3115,12/13/2019,4/14/2025,34.8,P2,7,ZMB,Zambia,Lusaka Province,ZMB05
C004835,W05701,ORG0048,11/25/2024,3775.66,4898.73,2638.36,Short-term,Analyste,Engineer,Accountants,2421,8/31/2016,6/26/2027,43.8,G6,23,ZMB,Zambia,Lusaka Province,ZMB02
C004836,W08780,ORG0369,1/25/2023,4822.42,5648.31,3926.04,Permanent,Comptable,Accountant,Accountants,2411,2/8/2017,7/24/2027,35.9,P2,23,ZMB,Zambia,Northern Province,ZMB04
C004837,W04416,ORG0021,7/12/2023,4233.52,5003.06,5003.06,Permanent,Comptable,Analyst,Analysts,2421,5/26/2020,3/8/2026,42.1,G7,26,ZMB,Zambia,Central Province,ZMB03
C004838,W00727,ORG0340,12/15/2023,3510.09,6155.99,4392.28,Permanent,Comptable,Technician,Drivers,8322,3/8/2018,7/15/2027,32.5,P1,18,ZMB,Zambia,Lusaka Province,ZMB03
C004839,W06385,ORG0126,1/12/2023,5184.33,5610.8,4253.98,Permanent,Analyste,Accountant,Technicians,2411,6/8/2018,8/26/2026,42.7,G8,12,ZMB,Zambia,Lusaka Province,ZMB02
C004840,W03478,ORG0360,4/11/2024,2198.63,6649.33,2878.4,Permanent,Comptable,Driver,Technicians,8322,6/29/2017,4/26/2025,40.2,P1,18,ZMB,Zambia,Eastern Province,ZMB03
C004841,W01811,ORG0352,8/29/2024,4269.65,4269.65,4269.65,Open-term,Analyste,Accountant,Analysts,3115,2/13/2018,5/17/2026,40.4,G7,28,ZMB,Zambia,Western Province,ZMB01
C004842,W05768,ORG0363,5/2/2024,2895.68,4913.87,4913.87,Permanent,Analyste,Engineer,Technicians,2141,8/31/2018,7/20/2026,38.7,P1,7,ZMB,Zambia,Western Province,ZMB03
C004843,W03756,ORG0306,9/13/2024,3530.86,4103.32,3418,Permanent,Technicien,Engineer,Analysts,2141,3/26/2020,10/12/2028,39.5,G7,9,ZMB,Zambia,Central Province,ZMB01
C004844,W04070,ORG0047,8/8/2023,4638.18,4805.65,4805.65,Permanent,Analyste,Technician,Technicians,2411,10/11/2015,6/10/2027,31.8,G8,24,ZMB,Zambia,Lusaka Province,ZMB04
C004845,W06351,ORG0024,2/9/2024,3377.65,4982.95,4231.19,Short-term,Comptable,Technician,Analysts,2411,10/23/2015,3/19/2025,49.1,G8,26,ZMB,Zambia,Eastern Province,ZMB01
C004846,W05756,ORG0014,12/10/2023,2416.02,5325.77,4588.65,Open-term,Analyste,Driver,Drivers,2411,9/22/2018,11/17/2027,31.3,G6,13,ZMB,Zambia,Western Province,ZMB05
C004847,W04392,ORG0264,2/6/2024,3731.76,5118.59,3844.68,Short-term,Comptable,Engineer,Drivers,2141,2/7/2021,1/15/2027,39.4,P2,20,ZMB,Zambia,Eastern Province,ZMB02
C004848,W06130,ORG0276,12/10/2024,3658.54,5604.2,5604.2,Permanent,Chauffeur,Driver,Technicians,2421,5/8/2021,1/20/2027,37,G8,27,ZMB,Zambia,Western Province,ZMB05
C004849,W03262,ORG0108,2/9/2023,3151.53,3422.4,3422.4,Open-term,Technicien,Technician,Accountants,2411,6/20/2015,10/21/2028,39,G7,15,ZMB,Zambia,Western Province,ZMB02
C004850,W04476,ORG0141,1/24/2024,3807.56,5167.43,3947.18,Permanent,Chauffeur,Engineer,Accountants,3115,5/27/2017,10/6/2027,45.7,G6,10,ZMB,Zambia,Lusaka Province,ZMB05
C004851,W00411,ORG0406,7/4/2023,6449.37,6449.37,4455.46,Open-term,Chauffeur,Analyst,Engineers,2411,10/24/2019,3/2/2025,32.2,P2,29,ZMB,Zambia,Eastern Province,ZMB04
C004852,W01122,ORG0386,11/2/2024,3755.54,5300.58,5300.58,Permanent,Comptable,Accountant,Drivers,2421,2/6/2017,10/10/2025,45.1,G5,27,ZMB,Zambia,Northern Province,ZMB04
C004853,W04972,ORG0252,2/14/2024,2795.22,4080.37,4080.37,Open-term,Analyste,Accountant,Accountants,2421,1/6/2023,4/16/2025,41.1,P1,3,ZMB,Zambia,Lusaka Province,ZMB01
C004854,W04529,ORG0464,7/2/2024,3325.38,6148.51,2749.01,Short-term,Comptable,Technician,Accountants,3115,11/21/2015,2/21/2027,38.4,P1,25,ZMB,Zambia,Central Province,ZMB02
C004855,W01666,ORG0048,4/28/2023,3752.77,5247.07,4403.06,Open-term,Ingenieur,Accountant,Technicians,3115,1/24/2021,11/3/2026,45.9,G6,9,ZMB,Zambia,Lusaka Province,ZMB03
C004856,W08260,ORG0214,4/22/2024,4347.36,5578.48,4829.16,Permanent,Technicien,Engineer,Accountants,2141,3/31/2016,10/27/2028,51,P1,23,ZMB,Zambia,Northern Province,ZMB02
C004857,W03177,ORG0469,2/15/2023,4568.74,4936.27,4225.53,Permanent,Technicien,Engineer,Accountants,2411,10/5/2023,8/12/2025,38.9,G7,3,ZMB,Zambia,Northern Province,ZMB05
C004858,W02219,ORG0199,6/9/2024,3820.65,7000.58,4621.09,Permanent,Ingenieur,Accountant,Technicians,3115,12/28/2022,4/14/2026,37.3,G8,15,ZMB,Zambia,Central Province,ZMB03
C004859,W02576,ORG0322,2/20/2023,2553.39,5020.11,5020.11,Permanent,Technicien,Driver,Accountants,3115,12/3/2015,1/20/2028,43.3,P1,17,ZMB,Zambia,Lusaka Province,ZMB03
C004860,W01187,ORG0452,9/15/2024,4402.54,5375.86,4143.93,Permanent,Ingenieur,Analyst,Accountants,2411,2/25/2015,10/30/2026,37.8,G7,2,ZMB,Zambia,Western Province,ZMB05
C004861,W07279,ORG0299,6/19/2024,2592.3,4565.35,4565.35,Permanent,Analyste,Driver,Technicians,8322,5/15/2020,10/25/2027,45.2,G7,13,ZMB,Zambia,Eastern Province,ZMB02
C004862,W00651,ORG0458,1/27/2024,3776.31,4783.33,4783.33,Open-term,Chauffeur,Engineer,Accountants,2421,5/4/2017,12/15/2027,50,P1,23,ZMB,Zambia,Central Province,ZMB01
C004863,W04024,ORG0230,12/19/2023,2053.95,3416.47,2922.65,Open-term,Chauffeur,Analyst,Accountants,3115,7/27/2015,3/12/2025,45.2,G5,24,ZMB,Zambia,Eastern Province,ZMB02
C004864,W00690,ORG0028,8/8/2023,4350,5724.23,4960.65,Open-term,Ingenieur,Engineer,Analysts,3115,1/17/2017,10/25/2025,45.2,G7,10,ZMB,Zambia,Lusaka Province,ZMB03
C004865,W07713,ORG0141,2/23/2024,4570.87,5866.47,5552.83,Short-term,Technicien,Technician,Drivers,2141,9/22/2021,7/10/2028,44.3,G7,15,ZMB,Zambia,Eastern Province,ZMB05
C004866,W00145,ORG0185,7/6/2024,4081.31,4441.42,2659.63,Permanent,Ingenieur,Technician,Drivers,2421,4/3/2021,8/10/2025,42.4,G6,28,ZMB,Zambia,Eastern Province,ZMB05
C004867,W06638,ORG0344,11/25/2023,3202.45,5787.5,4112.68,Permanent,Technicien,Accountant,Accountants,2411,9/13/2019,11/19/2026,29.1,G7,14,ZMB,Zambia,Eastern Province,ZMB02
C004868,W08496,ORG0096,1/17/2024,4446.64,4453.92,3504.09,Short-term,Analyste,Technician,Technicians,2411,7/26/2022,6/2/2025,33.2,G8,22,ZMB,Zambia,Eastern Province,ZMB05
C004869,W08096,ORG0421,7/27/2024,4738.28,5302.68,3788.94,Permanent,Comptable,Engineer,Analysts,2421,3/3/2020,8/10/2028,44.3,G7,20,ZMB,Zambia,Lusaka Province,ZMB02
C004870,W04357,ORG0335,1/5/2023,3353.9,4131.04,4107.9,Short-term,Chauffeur,Accountant,Engineers,2141,12/19/2019,1/17/2025,36.9,P1,9,ZMB,Zambia,Lusaka Province,ZMB01
C004871,W06320,ORG0431,12/25/2024,4315.06,4354.01,3620.75,Permanent,Technicien,Accountant,Technicians,8322,4/19/2022,8/1/2027,39.1,G5,23,ZMB,Zambia,Central Province,ZMB05
C004872,W09413,ORG0350,8/27/2023,4535,5618.39,3810.15,Permanent,Analyste,Technician,Drivers,2411,11/29/2015,9/6/2025,40.2,P1,7,ZMB,Zambia,Western Province,ZMB05
C004873,W07039,ORG0152,3/15/2023,3341.83,4651.03,4651.03,Permanent,Ingenieur,Accountant,Analysts,2421,9/1/2017,11/26/2026,49.2,G5,3,ZMB,Zambia,Northern Province,ZMB04
